order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount
193,161,Tiggo 3X,93255,0.2,0,18,1678590,1678590,335718,2014308
193,425,Tiguan,95376,0.11,0,27,2575152,2575152,283266.72,2858418.72
193,787,IBM 020,28316,0.11,0.452289543,48,1359168,744430.5271,81887.35798,826317.8851
193,268,Grand Commander,92302,0,0,8,738416,738416,0,738416
193,510,Deskjet 940c / 940cvr / 940cw / 940cxi,63344,0.11,0,1,63344,63344,6967.84,70311.84
194,774,DC42,70356,0.11,0,3,211068,211068,23217.48,234285.48
194,779,IBM 001,75946,0,0,30,2278380,2278380,0,2278380
194,88,Oasa 901,16362,0,0,16,261792,261792,0,261792
194,1,Oréos 2X,47071,0.2,0.805578413,15,706065,137274.2778,27454.85556,164729.1333
194,63,Ikarus 415,95584,0,0,23,2198432,2198432,0,2198432
194,631,Officejet r65,19028,0,0,11,209308,209308,0,209308
195,454,Deskjet 505d / 505k,58506,0.2,0.705503527,8,468048,137838.4851,27567.69702,165406.1821
195,873,Canon II S,29390,0.2,0,9,264510,264510,52902,317412
195,114,e-tron,36045,0,0,39,1405755,1405755,0,1405755
195,502,Deskjet 890c / 890cse,50374,0.11,0,21,1057854,1057854,116363.94,1174217.94
195,226,H6,6599,0.2,0,7,46193,46193,9238.6,55431.6
196,299,Nautilus,21224,0.2,0,49,1039976,1039976,207995.2,1247971.2
196,678,Photosmart 325,40723,0.2,0,24,977352,977352,195470.4,1172822.4
196,813,DynaTAC 8000 Series,6139,0.11,0,18,110502,110502,12155.22,122657.22
196,350,4008,34893,0.11,0,42,1465506,1465506,161205.66,1626711.66
196,789,IBM 026,26268,0.2,0,1,26268,26268,5253.6,31521.6
196,766,DC18,60944,0.2,0,38,2315872,2315872,463174.4,2779046.4
196,641,Officejet Pro 1175c / 1175cse / 1175cxi,2948,0,0,14,41272,41272,0,41272
196,375,V Cross,26124,0.11,0.311851776,27,705348,485383.9736,53392.23709,538776.2106
196,147,Escalade,85416,0.11,0,48,4099968,4099968,450996.48,4550964.48
196,420,T70,39167,0,0.9099463,6,235002,21162.79956,0,21162.79956
197,186,Durango,82054,0,0,9,738486,738486,0,738486
197,142,Enclave,85528,0.2,0,18,1539504,1539504,307900.8,1847404.8
197,7,Škoda 9Tr,89792,0.11,0.411211123,40,3591680,2114741.234,232621.5358,2347362.77
197,82,LAZ-695,54241,0.11,0.327537839,19,1030579,693025.3819,76232.792,769258.1739
197,669,PSC 2410 Photosmart,98198,0.11,0,19,1865762,1865762,205233.82,2070995.82
197,272,Niro,10593,0.2,0,8,84744,84744,16948.8,101692.8
197,112,Stelvio,53739,0.11,0,17,913563,913563,100491.93,1014054.93
197,28,Ikarus 55,80001,0,0,36,2880036,2880036,0,2880036
197,668,PSC 2355,11790,0.2,0,50,589500,589500,117900,707400
197,585,Officejet 630,75497,0,0.093680969,29,2189413,1984306.669,0,1984306.669
197,388,Outback,77689,0.2,0.608207357,3,233067,91313.93581,18262.78716,109576.723
197,415,GS3,59697,0.11,0.586346331,4,238788,98775.53232,10865.30855,109640.8409
197,835,A388C (Accompli 388),54442,0.11,0,41,2232122,2232122,245533.42,2477655.42
197,834,A388 (Accompli 388),45753,0.11,0.760475306,17,777801,186302.5462,20493.28009,206795.8263
198,432,Damai X5,58652,0.2,0,32,1876864,1876864,375372.8,2252236.8
198,648,PSC,10825,0.11,0,6,64950,64950,7144.5,72094.5
198,768,DC25,82142,0,0,42,3449964,3449964,0,3449964
198,631,Officejet r65,58249,0.2,0,33,1922217,1922217,384443.4,2306660.4
198,206,Escape,9288,0.2,0,2,18576,18576,3715.2,22291.2
198,578,Officejet (original),95847,0.2,0.746294257,17,1629399,413387.8837,82677.57674,496065.4605
198,679,Photosmart 335,34786,0.11,0.278142543,7,243502,175773.7345,19335.11079,195108.8453
198,141,Encore,55146,0.2,0,29,1599234,1599234,319846.8,1919080.8
198,256,JX / QX60,28617,0.11,0,30,858510,858510,94436.1,952946.1
198,192,DS 7 Crossback,26502,0.2,0.388450552,48,1272096,777949.6065,155589.9213,933539.5279
199,500,Deskjet 880c,2347,0.11,0.446652071,16,37552,20779.32143,2285.725357,23065.04679
199,143,Envision,86248,0,0,1,86248,86248,0,86248
199,586,Officejet 635,57897,0.2,0,3,173691,173691,34738.2,208429.2
199,140,V5,55814,0.2,0.382331941,30,1674420,1034235.752,206847.1503,1241082.902
199,795,IBM 033,36069,0,0,7,252483,252483,0,252483
199,517,Deskjet 960c / 960cse / 960cxi,75591,0.2,0,42,3174822,3174822,634964.4,3809786.4
199,473,Deskjet 680c,40233,0.11,0,45,1810485,1810485,199153.35,2009638.35
199,407,4Runner,21082,0.11,0,34,716788,716788,78846.68,795634.68
199,281,Range Rover Evoque,64055,0.11,0.416404561,39,2498145,1457906.028,160369.663,1618275.691
199,68,Ikarus 435,61346,0.2,0,33,2024418,2024418,404883.6,2429301.6
199,702,Photosmart 7355,24629,0,0,46,1132934,1132934,0,1132934
199,507,Deskjet 932c,95480,0.11,0,31,2959880,2959880,325586.8,3285466.8
199,476,Deskjet 692c / 692k,84742,0.11,0,35,2965970,2965970,326256.7,3292226.7
199,397,Nexon,6307,0,0.659448947,35,220745,75174.94229,0,75174.94229
199,730,Photosmart C5280,55880,0.2,0.827306842,43,2402840,414954.0273,82990.80546,497944.8328
199,44,МАЗ-256,64976,0.11,0.516354536,43,2793968,1351289.949,148641.8944,1499931.843
199,269,S30,12466,0.2,0.945701276,44,548504,29783.06741,5956.613482,35739.68089
199,328,Outlander PHEV,65170,0.11,0,6,391020,391020,43012.2,434032.2
200,770,DC28,2693,0,0,18,48474,48474,0,48474
200,96,Cobus 3000,57376,0.11,0,41,2352416,2352416,258765.76,2611181.76
200,550,Deskjet 6830v /6840 / 6843 / 6848,23908,0.2,0,33,788964,788964,157792.8,946756.8
200,783,IBM 012,31719,0,0,47,1490793,1490793,0,1490793
200,820,MicroTAC Classic,83899,0.11,0.656384848,44,3691556,1268474.574,139532.2032,1408006.777
200,805,IBM 051,52746,0.2,0.119469682,35,1846110,1625555.825,325111.165,1950666.99
200,219,Yukon XL,6720,0.2,0.048346768,12,80640,76741.31662,15348.26332,92089.57994
200,75,Ikarus 556,90572,0.2,0,39,3532308,3532308,706461.6,4238769.6
200,66,Duple 425,95164,0.11,0,11,1046804,1046804,115148.44,1161952.44
201,219,Yukon XL,63316,0,0.880362466,11,696476,83324.67106,0,83324.67106
201,636,Officejet v30,44103,0,0.587221347,45,1984635,819214.9621,0,819214.9621
201,637,Officejet v40 / v40xi,44025,0.2,0,22,968550,968550,193710,1162260
201,317,GLB-Class,85423,0.11,0,40,3416920,3416920,375861.2,3792781.2
201,436,Deskjet,76503,0,0,26,1989078,1989078,0,1989078
201,771,DC33,7975,0,0,36,287100,287100,0,287100
201,641,Officejet Pro 1175c / 1175cse / 1175cxi,86001,0,0,33,2838033,2838033,0,2838033
201,303,Thar,75447,0.2,0,6,452682,452682,90536.4,543218.4
201,513,Deskjet 952c,55891,0,0.507391865,48,2682768,1321553.34,0,1321553.34
201,805,IBM 051,59581,0,0,6,357486,357486,0,357486
201,187,Fengdu MX6,86912,0.2,0,28,2433536,2433536,486707.2,2920243.2
201,540,Deskjet 5145 / 5150 / 5155 / 5160,48300,0.2,0,1,48300,48300,9660,57960
201,741,Photosmart p1100 / p1100xi,64348,0.11,0.448820616,37,2380876,1312289.767,144351.8744,1456641.642
202,477,Deskjet 693c,68775,0.2,0,15,1031625,1031625,206325,1237950
202,222,Aoosed G5,79449,0.2,0.522336036,25,1986225,948748.1061,189749.6212,1138497.727
202,728,Photosmart C4795,5100,0,0.935664968,1,5100,328.1086641,0,328.1086641
202,74,Custom Bus,6838,0.2,0,28,191464,191464,38292.8,229756.8
202,144,Song,89985,0.2,0,6,539910,539910,107982,647892
202,110,RDX,63693,0,0.99002409,22,1401246,13978.70415,0,13978.70415
202,402,C-HR,10184,0.2,0,11,112024,112024,22404.8,134428.8
202,694,Photosmart 5510 e-All-in-One Printer,52649,0,0.379037215,38,2000662,1242336.648,0,1242336.648
202,625,Officejet L7500 series,9200,0.11,0,18,165600,165600,18216,183816
202,226,H6,23047,0.2,0.729004195,11,253517,68702.04345,13740.40869,82442.45214
202,745,Photosmart Wireless e-All-in-One Printer – B110a,36565,0,0.088844072,5,182825,166582.0825,0,166582.0825
202,64,Ikarus 417,58074,0.2,0,17,987258,987258,197451.6,1184709.6
202,758,G-Force,31004,0,0,44,1364176,1364176,0,1364176
202,380,Tivoli,94841,0.11,0.052669594,31,2940071,2785218.653,306374.0519,3091592.705
202,250,Palisade,80112,0.11,0,33,2643696,2643696,290806.56,2934502.56
203,456,Deskjet 520,55222,0,0,6,331332,331332,0,331332
203,832,V3620,16594,0.11,0.897412843,6,99564,10213.98775,1123.538652,11337.5264
203,31,Tatra 86,58911,0.2,0.599584653,7,412377,165122.0793,33024.41587,198146.4952
203,417,GS8,12191,0,0,18,219438,219438,0,219438
203,738,Photosmart D7560,73860,0.2,0,36,2658960,2658960,531792,3190752
203,529,Deskjet 1280,14905,0.11,0,7,104335,104335,11476.85,115811.85
203,797,IBM 036,42359,0.11,0,15,635385,635385,69892.35,705277.35
203,128,X2,43603,0,0,40,1744120,1744120,0,1744120
203,830,MicroTAC DPC Series,89895,0.11,0,30,2696850,2696850,296653.5,2993503.5
203,139,V3,23455,0,0,26,609830,609830,0,609830
203,547,Deskjet 6122 / 6127,75661,0,0,17,1286237,1286237,0,1286237
203,557,Deskjet D1455,57586,0.2,0.917090741,45,2591370,214848.567,42969.7134,257818.2804
203,825,Bag Phone,37851,0,0,40,1514040,1514040,0,1514040
203,273,Seltos,32165,0,0,42,1350930,1350930,0,1350930
203,478,Deskjet 694c,52333,0.2,0.923365333,16,837328,64168.3523,12833.67046,77002.02276
203,443,Deskjet 320 / 320 with Sheetfeeder,50867,0.2,0,7,356069,356069,71213.8,427282.8
203,163,Tiggo 7,78694,0.2,0.109365174,32,2518208,2242803.744,448560.7488,2691364.493
203,533,Deskjet 3320 / 3322 / 3323 3325,58452,0.2,0.318207577,29,1695108,1155711.791,231142.3581,1386854.149
203,724,Photosmart C4480,23623,0,0,2,47246,47246,0,47246
204,93,RAF-2203,73061,0,0,16,1168976,1168976,0,1168976
204,400,Model X,27734,0.2,0.971421858,48,1331232,38044.1373,7608.82746,45652.96476
204,611,Officejet 7410,94332,0.11,0,26,2452632,2452632,269789.52,2722421.52
204,527,Deskjet 1200c / 1200c/PS,71718,0,0.897116055,4,286872,29514.52311,0,29514.52311
204,357,Pronto,59403,0.11,0,36,2138508,2138508,235235.88,2373743.88
204,170,Blazer,33485,0.11,0,44,1473340,1473340,162067.4,1635407.4
204,710,Photosmart 7760,65920,0.2,0.420444437,27,1779840,1031516.174,206303.2348,1237819.409
204,350,4008,33713,0,0,26,876538,876538,0,876538
204,714,Photosmart 8450,14837,0.11,0,37,548969,548969,60386.59,609355.59
204,545,Deskjet 5850,50615,0.11,0,12,607380,607380,66811.8,674191.8
204,1,Oréos 2X,8594,0.2,0,30,257820,257820,51564,309384
204,658,PSC 1215,4821,0,0,25,120525,120525,0,120525
204,110,RDX,13371,0.2,0,25,334275,334275,66855,401130
204,201,Landfort,95090,0.11,0.777309916,45,4279050,952902.0047,104819.2205,1057721.225
204,402,C-HR,94878,0.2,0,47,4459266,4459266,891853.2,5351119.2
204,85,Škoda 706 RTO-K,96619,0.2,0,48,4637712,4637712,927542.4,5565254.4
204,823,MicroTAC Lite,38521,0.2,0,50,1926050,1926050,385210,2311260
204,39,MAZ-203,53189,0.11,0,34,1808426,1808426,198926.86,2007352.86
204,305,XUV500,91660,0.2,0,41,3758060,3758060,751612,4509672
205,534,Deskjet 3420 / 3425 / 3450,10202,0.11,0,7,71414,71414,7855.54,79269.54
205,443,Deskjet 320 / 320 with Sheetfeeder,35321,0,0.831903876,39,1377519,231555.6042,0,231555.6042
205,329,Pajero,18220,0.2,0,35,637700,637700,127540,765240
205,801,IBM 043,25632,0.11,0,42,1076544,1076544,118419.84,1194963.84
205,4,Škoda 6Tr,75049,0,0.410925922,34,2551666,1503120.295,0,1503120.295
205,872,Canon II AX,17113,0.11,0,50,855650,855650,94121.5,949771.5
205,94,Cobus 2400,76404,0.2,0,16,1222464,1222464,244492.8,1466956.8
205,852,Kwanon,70740,0.2,0,35,2475900,2475900,495180,2971080
205,833,A008 (Accompli 008),79404,0.2,0,5,397020,397020,79404,476424
205,459,Deskjet 550c,49978,0,0,44,2199032,2199032,0,2199032
205,28,Ikarus 55,95273,0,0,46,4382558,4382558,0,4382558
205,59,FAP 403 RHD,60404,0.2,0,50,3020200,3020200,604040,3624240
205,847,A1010,69645,0,0,32,2228640,2228640,0,2228640
206,706,Photosmart 7520 e-All-in-One Printer,86878,0.2,0,13,1129414,1129414,225882.8,1355296.8
206,42,Ikarus 250,41871,0.11,0,48,2009808,2009808,221078.88,2230886.88
206,193,Artemis,91189,0.11,0,48,4377072,4377072,481477.92,4858549.92
206,686,Photosmart 1218,66947,0.11,0,21,1405887,1405887,154647.57,1560534.57
206,781,IBM 010,99374,0.2,0,44,4372456,4372456,874491.2,5246947.2
206,459,Deskjet 550c,99566,0.11,0,6,597396,597396,65713.56,663109.56
206,413,Sequoia,79303,0,0.569132874,2,158606,68338.11146,0,68338.11146
206,247,Kona,23252,0.11,0,23,534796,534796,58827.56,593623.56
206,397,Nexon,14431,0.11,0,15,216465,216465,23811.15,240276.15
206,625,Officejet L7500 series,69442,0.11,0,41,2847122,2847122,313183.42,3160305.42
206,171,Trailblazer,7538,0,0,32,241216,241216,0,241216
206,384,Ascent,92369,0.2,0.505653239,26,2401594,1187220.214,237444.0428,1424664.257
206,361,Koleos,22769,0,0,8,182152,182152,0,182152
206,684,Photosmart 1115,99763,0,0.362329329,18,1795734,1145086.904,0,1145086.904
206,136,BX5,4416,0.2,0,2,8832,8832,1766.4,10598.4
206,495,Deskjet 843c / 843cxe,23894,0.11,0.68329446,1,23894,7567.362177,832.4098395,8399.772016
206,47,Crown-Ikarus 286,4650,0.11,0,7,32550,32550,3580.5,36130.5
206,311,CX-5,34872,0.2,0,16,557952,557952,111590.4,669542.4
207,611,Officejet 7410,62474,0,0.212009555,22,1374428,1083036.132,0,1083036.132
207,342,Xterra,75838,0.2,0.87727934,7,530866,65148.22601,13029.6452,78177.87121
207,673,Photosmart 100,1006,0,0.766203789,42,42252,9878.357524,0,9878.357524
207,591,Officejet 600 series,52872,0,0,47,2484984,2484984,0,2484984
207,718,Photosmart A610 series,5006,0.2,0.996620311,50,250300,845.9360431,169.1872086,1015.123252
207,540,Deskjet 5145 / 5150 / 5155 / 5160,90634,0.11,0.823228865,25,2265850,400536.8773,44059.0565,444595.9338
207,189,Fengshen AX5,74166,0,0,48,3559968,3559968,0,3559968
207,401,Model Y,89870,0.11,0,6,539220,539220,59314.2,598534.2
207,840,A855 (DROID),14954,0.2,0.330889934,17,254218,170099.8227,34019.96453,204119.7872
207,738,Photosmart D7560,58151,0,0,24,1395624,1395624,0,1395624
207,377,Korando,85332,0,0,35,2986620,2986620,0,2986620
207,172,Traverse,30480,0.11,0.279517611,41,1249680,900372.4314,99040.96745,999413.3988
207,61,Ikarus 411,3605,0,0,24,86520,86520,0,86520
207,83,Škoda 706 RO,55420,0.11,0,21,1163820,1163820,128020.2,1291840.2
207,34,МАЗ-105,76377,0,0,50,3818850,3818850,0,3818850
207,46,Ikarus 280,86556,0.2,0,18,1558008,1558008,311601.6,1869609.6
207,382,Actyon Sports,9168,0,0,50,458400,458400,0,458400
207,525,Deskjet 1125c,7106,0,0,22,156332,156332,0,156332
207,405,Rush,5945,0.11,0,21,124845,124845,13732.95,138577.95
208,863,Canon III,29531,0.11,0.375946638,12,354372,221147.038,24326.17418,245473.2122
208,263,Renegade,26445,0.11,0,27,714015,714015,78541.65,792556.65
208,148,Escalade ESV,99133,0.11,0.119579248,16,1586128,1396460.006,153610.6007,1550070.607
208,162,Tiggo 5 / Grand Tiggo,53014,0.2,0,10,530140,530140,106028,636168
208,415,GS3,97579,0.11,0,47,4586213,4586213,504483.43,5090696.43
208,201,Landfort,48766,0.11,0.913233501,48,2340768,203100.2447,22341.02692,225441.2716
208,355,Cayenne,66070,0,0,25,1651750,1651750,0,1651750
208,18,Škoda 26Tr Solaris,79332,0.11,0.245457939,12,951984,718311.9692,79014.31661,797326.2858
208,382,Actyon Sports,86689,0.11,0,29,2513981,2513981,276537.91,2790518.91
208,188,Fengshen AX3,15710,0,0,6,94260,94260,0,94260
208,138,FRV Cross,58978,0,0,2,117956,117956,0,117956
208,751,7280,91738,0.11,0,14,1284332,1284332,141276.52,1425608.52
208,681,Photosmart 385,81001,0,0,9,729009,729009,0,729009
208,678,Photosmart 325,34653,0.2,0,39,1351467,1351467,270293.4,1621760.4
209,222,Aoosed G5,67679,0,0,20,1353580,1353580,0,1353580
209,193,Artemis,43787,0,0,11,481657,481657,0,481657
209,499,Deskjet 870cse / 870cxi / 870k,45594,0.2,0,13,592722,592722,118544.4,711266.4
209,223,Haval H3,29084,0.11,0.133873661,2,58168,50380.8369,5541.892059,55922.72896
209,634,Officejet t65 / t65xi,8244,0.2,0,2,16488,16488,3297.6,19785.6
209,256,JX / QX60,5584,0.2,0,39,217776,217776,43555.2,261331.2
209,711,Photosmart 7960,55394,0.2,0,7,387758,387758,77551.6,465309.6
209,460,Deskjet 560c / 560j / 560k,37630,0.2,0,28,1053640,1053640,210728,1264368
209,21,Ikarus 30,29755,0.11,0,21,624855,624855,68734.05,693589.05
209,17,Škoda 25Tr Irisbus,71325,0,0.485045264,7,499275,257104.0257,0,257104.0257
209,219,Yukon XL,95390,0.2,0,47,4483330,4483330,896666,5379996
209,873,Canon II S,24753,0,0.549749491,38,940614,423511.9321,0,423511.9321
209,177,C4 Aircross,19091,0,0.489306659,46,878186,448483.7425,0,448483.7425
209,851,A6288,61149,0,0,16,978384,978384,0,978384
209,769,DC27,94706,0.11,0.911600314,16,1515296,133951.6912,14734.68603,148686.3772
209,44,МАЗ-256,75010,0,0.5090803,13,975130,478710.5274,0,478710.5274
209,721,Photosmart C4180,85171,0,0,1,85171,85171,0,85171
209,576,HP SureSupply,99063,0.2,0,33,3269079,3269079,653815.8,3922894.8
210,229,Boliger,61447,0.11,0.170806777,14,860258,713320.1033,78465.21136,791785.3147
210,364,QM5,81405,0.2,0,5,407025,407025,81405,488430
210,4,Škoda 6Tr,6772,0.11,0,10,67720,67720,7449.2,75169.2
210,155,CS75,81165,0,0,24,1947960,1947960,0,1947960
210,67,Alfa Romeo 430A,48825,0,0,25,1220625,1220625,0,1220625
210,657,PSC 1213,3202,0,0,11,35222,35222,0,35222
210,345,Crossland X,30961,0,0,35,1083635,1083635,0,1083635
210,679,Photosmart 335,84109,0.11,0,18,1513962,1513962,166535.82,1680497.82
210,476,Deskjet 692c / 692k,31853,0.2,0,45,1433385,1433385,286677,1720062
210,695,Photosmart 5514 e-All-in-One Printer,87949,0.11,0,7,615643,615643,67720.73,683363.73
210,726,Photosmart C4680,11727,0.11,0,42,492534,492534,54178.74,546712.74
210,853,Canon,61738,0.2,0,10,617380,617380,123476,740856
210,239,Ridgeline,84202,0.2,0,37,3115474,3115474,623094.8,3738568.8
210,551,Deskjet 6940 / 6980,21998,0,0.924184972,27,593946,45030.03253,0,45030.03253
210,479,Deskjet 695c / 695cci,72216,0.2,0,41,2960856,2960856,592171.2,3553027.2
210,241,XR-V,73128,0.11,0,20,1462560,1462560,160881.6,1623441.6
210,6,Škoda 8Tr,5693,0.11,0,9,51237,51237,5636.07,56873.07
211,413,Sequoia,20792,0,0.543560371,27,561384,256237.905,0,256237.905
211,71,Ikarus 481,62477,0,0,38,2374126,2374126,0,2374126
211,351,508 RXH,25770,0.2,0,49,1262730,1262730,252546,1515276
211,379,Rexton,78905,0,0,20,1578100,1578100,0,1578100
211,445,Deskjet 350c / 350cbi,93702,0.2,0.668605582,23,2155146,714203.3544,142840.6709,857044.0253
211,815,DynaTAC 6000XL,75728,0,0,40,3029120,3029120,0,3029120
211,314,MX-30,41837,0,0,47,1966339,1966339,0,1966339
211,69,Fiat 470,59938,0,0,15,899070,899070,0,899070
211,115,Q2,78252,0.2,0,47,3677844,3677844,735568.8,4413412.8
211,368,Dakara,76854,0.11,0.509853302,43,3304722,1619798.576,178177.8434,1797976.419
211,793,IBM 031,98263,0.11,0,34,3340942,3340942,367503.62,3708445.62
211,588,Officejet 710,93754,0.11,0,27,2531358,2531358,278449.38,2809807.38
212,545,Deskjet 5850,45258,0.11,0,20,905160,905160,99567.6,1004727.6
212,39,MAZ-203,33905,0.2,0,27,915435,915435,183087,1098522
212,138,FRV Cross,31769,0.11,0,21,667149,667149,73386.39,740535.39
212,842,A955 (DROID2),36297,0,0,10,362970,362970,0,362970
212,28,Ikarus 55,23046,0,0,33,760518,760518,0,760518
212,566,Deskjet D2560,39528,0.11,0.635138582,38,1502064,548045.2005,60284.97205,608330.1725
213,120,Yusheng 007,44148,0,0,33,1456884,1456884,0,1456884
213,54,Fiat 341 A,65188,0.2,0.519775205,4,260752,125219.5758,25043.91517,150263.491
213,235,BR-V,18949,0.11,0,32,606368,606368,66700.48,673068.48
213,94,Cobus 2400,73012,0.2,0,10,730120,730120,146024,876144
213,324,Countryman,9943,0,0,50,497150,497150,0,497150
213,130,X4,31517,0.2,0.092568519,8,252136,228796.144,45759.2288,274555.3728
213,83,Škoda 706 RO,22130,0.11,0,46,1017980,1017980,111977.8,1129957.8
213,103,Volvo 8500,94582,0.2,0,21,1986222,1986222,397244.4,2383466.4
213,700,Photosmart 7260 (Introduced August 2007),62555,0,0.46321482,31,1939205,1040936.504,0,1040936.504
213,150,XT5,58961,0.2,0.377320777,37,2181557,1358410.217,271682.0434,1630092.26
213,491,Deskjet 832c,76031,0,0,6,456186,456186,0,456186
214,249,Santa Fe,69138,0,0.543009266,27,1866726,853076.4843,0,853076.4843
214,92,Berkhof 2000NL,77306,0.2,0.366482193,7,541142,342823.0932,68564.61865,411387.7119
214,559,Deskjet D1560,46817,0.11,0,40,1872680,1872680,205994.8,2078674.8
214,86,Alfa Romeo 900A,70300,0.11,0.146452879,9,632700,540039.2635,59404.31899,599443.5825
214,800,IBM 041,22548,0.11,0.460073152,10,225480,121742.7057,13391.69763,135134.4034
214,317,GLB-Class,63543,0.2,0,49,3113607,3113607,622721.4,3736328.4
214,224,Haval H5,86101,0.2,0,37,3185737,3185737,637147.4,3822884.4
215,79,Fiat 672,45704,0.11,0,50,2285200,2285200,251372,2536572
215,94,Cobus 2400,27169,0.11,0.512883506,39,1059591,516144.2525,56775.86777,572920.1202
215,346,Mokka X,52265,0,0.623221276,31,1620215,610462.54,0,610462.54
215,82,LAZ-695,14247,0.2,0,36,512892,512892,102578.4,615470.4
215,84,Škoda 706 RTO,36248,0.2,0,15,543720,543720,108744,652464
215,447,Deskjet 420 / 420c,50269,0.2,0,9,452421,452421,90484.2,542905.2
215,762,DC07,34659,0,0.1010933,39,1351701,1215053.086,0,1215053.086
215,194,Besturn X40,33231,0.11,0.783101784,41,1362471,295517.5288,32506.92816,328024.4569
215,257,QX / QX80,74432,0.11,0,10,744320,744320,81875.2,826195.2
215,58,Tatra 400,69852,0.11,0,16,1117632,1117632,122939.52,1240571.52
215,130,X4,7605,0.11,0,33,250965,250965,27606.15,278571.15
215,719,Photosmart A710,42512,0.2,0,44,1870528,1870528,374105.6,2244633.6
215,226,H6,51959,0.11,0,22,1143098,1143098,125740.78,1268838.78
215,678,Photosmart 325,90443,0.11,0,48,4341264,4341264,477539.04,4818803.04
216,596,Officejet 4500,91193,0.2,0,11,1003123,1003123,200624.6,1203747.6
216,557,Deskjet D1455,3603,0,0,41,147723,147723,0,147723
216,166,Tracker,99039,0.2,0,44,4357716,4357716,871543.2,5229259.2
216,645,Officejet Pro 8600,11786,0,0.295748659,15,176790,124504.5946,0,124504.5946
216,871,Canon II F,82682,0.11,0.089623145,13,1074866,978533.1284,107638.6441,1086171.772
216,435,Landmark,48286,0,0,21,1014006,1014006,0,1014006
216,320,GLE-Class Coupe,20700,0,0,42,869400,869400,0,869400
216,714,Photosmart 8450,33096,0,0,46,1522416,1522416,0,1522416
216,561,Deskjet D2400,41688,0,0.946711059,18,750384,39987.16881,0,39987.16881
216,514,Deskjet 955c,62110,0.11,0.120024078,1,62110,54655.30449,6012.083493,60667.38798
217,683,Photosmart 1000 / p1000,23445,0.11,0,11,257895,257895,28368.45,286263.45
217,460,Deskjet 560c / 560j / 560k,23835,0.2,0,35,834225,834225,166845,1001070
217,105,Volvo 8900,98298,0,0,4,393192,393192,0,393192
217,213,Sauvana,34394,0,0,26,894244,894244,0,894244
217,560,Deskjet D1660,55127,0.11,0,10,551270,551270,60639.7,611909.7
217,459,Deskjet 550c,21310,0.11,0,34,724540,724540,79699.4,804239.4
217,484,Deskjet 722c,74814,0.11,0.030795715,27,2019978,1957771.332,215354.8466,2173126.179
217,727,Photosmart C4780,60532,0.2,0.299907405,14,847448,593292.0694,118658.4139,711950.4833
217,281,Range Rover Evoque,40286,0.11,0.986497321,12,483432,6527.627044,718.0389748,7245.666018
217,558,Deskjet D1520,84526,0.11,0,26,2197676,2197676,241744.36,2439420.36
217,284,Discovery,52491,0,0.364470351,22,1154802,733910.9096,0,733910.9096
217,551,Deskjet 6940 / 6980,90548,0.11,0.052234079,33,2988084,2832004.183,311520.4601,3143524.643
217,96,Cobus 3000,67118,0,0,18,1208124,1208124,0,1208124
217,760,DC03,69797,0.11,0,48,3350256,3350256,368528.16,3718784.16
217,306,Scorpio,64251,0,0,11,706761,706761,0,706761
217,266,Wrangler Unlimited/Wrangler 4 door,85157,0,0,29,2469553,2469553,0,2469553
217,358,3 City SUV,9468,0.2,0,34,321912,321912,64382.4,386294.4
217,808,IBM 054,71255,0.11,0,27,1923885,1923885,211627.35,2135512.35
218,450,Deskjet 460cb,14830,0.11,0.514743545,43,637690,309443.1891,34038.7508,343481.9399
218,90,Oasa 903,22263,0.2,0,6,133578,133578,26715.6,160293.6
218,8,Ashok Leyland 12M,6974,0,0.892116348,29,202246,21819.03699,0,21819.03699
218,850,A3100 (SURF),99466,0.2,0.166792814,43,4277038,3563658.797,712731.7594,4276390.557
218,304,Bolero,77318,0.11,0,41,3170038,3170038,348704.18,3518742.18
218,806,IBM 052,66645,0.11,0,7,466515,466515,51316.65,517831.65
218,739,Photosmart eStation e-All-in-One Printer – C510a,40874,0.11,0,29,1185346,1185346,130388.06,1315734.06
218,425,Tiguan,99633,0.11,0,33,3287889,3287889,361667.79,3649556.79
218,817,Ultra Classic II,32345,0,0,33,1067385,1067385,0,1067385
218,498,Deskjet 855c / 855cse / 855cxi,3289,0,0,28,92092,92092,0,92092
218,786,IBM 016,65321,0.2,0.624930067,14,914494,342999.2032,68599.84064,411599.0438
218,695,Photosmart 5514 e-All-in-One Printer,53932,0,0.864822427,6,323592,43742.38105,0,43742.38105
218,803,IBM 046,8006,0,0,35,280210,280210,0,280210
218,724,Photosmart C4480,60693,0,0,47,2852571,2852571,0,2852571
218,210,Expedition,64385,0,0,35,2253475,2253475,0,2253475
218,804,IBM 047,17155,0,0.475978512,12,205860,107875.0634,0,107875.0634
218,522,Deskjet 1000 / 1000cse / 1000cxi,13921,0,0,18,250578,250578,0,250578
219,853,Canon,39571,0,0.925365654,30,1187130,88600.67128,0,88600.67128
219,597,Officejet 5110,9861,0.11,0,48,473328,473328,52066.08,525394.08
219,630,Officejet r60,1907,0.11,0,16,30512,30512,3356.32,33868.32
219,253,EX / QX50,3440,0.2,0,14,48160,48160,9632,57792
219,179,Knight XV,23788,0.2,0,35,832580,832580,166516,999096
